year,month,day,solar_irradiation,temperature,humidity,dew_point,wind_speed,City,temp_dew_gap,heat_index
2023,4,26,6.04,32,51.67,18.83,2.72,Kolkata,13.17,55.12685
2023,4,27,5.33,32.44,52.6,19.95,2.96,Kolkata,12.49,56.083
2023,4,28,5.42,30.21,65.53,22.09,3.12,Kolkata,8.12,61.02915
2023,4,29,5.48,31.53,60.61,21.32,3.11,Kolkata,10.21,59.61855
2023,4,30,4.25,31.84,59.51,21.34,1.94,Kolkata,10.5,59.31805
2023,5,1,3.58,28.34,63.54,20.4,2.62,Kolkata,7.94,58.0547
2023,5,2,6.98,30.49,54.99,19.47,2.8,Kolkata,11.02,55.45945
2023,5,3,4.79,30.43,62.15,21.38,4.11,Kolkata,9.05,59.37325
2023,5,4,4.29,30.04,62.8,21.27,4.17,Kolkata,8.77,59.344
2023,5,5,5.88,30.9,61.84,21.7,3.11,Kolkata,9.2,59.6712
2023,5,6,5.17,31.99,60.61,22.14,2.88,Kolkata,9.85,60.07855
2023,5,7,6.81,32.54,57.17,20.41,3.05,Kolkata,12.13,58.71935
2023,5,8,6.62,33.5,55.68,20.68,3.32,Kolkata,12.82,58.8524
2023,5,9,5.45,33.83,49.92,19.45,3.51,Kolkata,14.38,55.9856
2023,5,10,5.91,33.99,54.75,21.66,4.27,Kolkata,12.33,58.82625
2023,5,11,6.18,33.36,57.21,22.06,3.82,Kolkata,11.3,59.56155
2023,5,12,4.46,32.69,55.56,21.18,2.46,Kolkata,11.51,57.9758
2023,5,13,4.08,32.77,56.22,21.77,3.49,Kolkata,11,58.4221
2023,5,14,5.42,33.3,47.16,19.04,5.19,Kolkata,14.26,53.9238
2023,5,15,6.15,32.43,51.6,20.16,4.23,Kolkata,12.27,55.518
2023,5,16,5.32,32.46,66.86,24.29,4.74,Kolkata,8.17,64.0173
2023,5,17,6.32,32.57,64.99,24.28,5.78,Kolkata,8.29,63.08945
2023,5,18,5.11,31.45,70.8,24.94,5.28,Kolkata,6.51,65.194
2023,5,19,5.77,31.93,71.09,25.13,4.89,Kolkata,6.8,65.83495
2023,5,20,6.34,32.67,62.08,22.8,4.59,Kolkata,9.87,61.5744
2023,5,21,5.53,32.34,65.52,24.03,5.39,Kolkata,8.31,63.1536
2023,5,22,6.37,31.88,67.23,24.25,5.71,Kolkata,7.63,63.64265
2023,5,23,6.1,32.23,67.13,24.33,3.66,Kolkata,7.9,63.93715
2023,5,24,4.89,32.02,65.4,23.65,2.77,Kolkata,8.37,62.767
2023,5,25,6.11,30.98,73.21,25.04,3.46,Kolkata,5.94,66.06155
2023,5,26,5.51,31.52,67.97,23.74,3.33,Kolkata,7.78,63.69335
2023,5,27,5.68,31.78,63.13,22.98,2.26,Kolkata,8.8,61.26715
2023,5,28,6.56,31.4,59.45,21.33,1.58,Kolkata,10.07,58.84475
2023,5,29,6.6,32.07,60.39,22.3,2.04,Kolkata,9.77,60.03645
2023,5,30,6.08,33.08,59.38,22.91,2.87,Kolkata,10.17,60.4859
2023,5,31,6.17,33.7,59.68,23.46,2.89,Kolkata,10.24,61.2724
2023,6,1,5.55,33.27,60.42,23.05,2.78,Kolkata,10.22,61.2531
2023,6,2,5.52,33.91,59.04,22.66,3.31,Kolkata,11.25,61.1272
2023,6,3,5.96,33.31,61.74,23.78,4.13,Kolkata,9.53,62.0257
2023,6,4,6.12,33.45,61.29,23.84,3.78,Kolkata,9.61,61.91595
2023,6,5,6.63,33.65,60.35,23.67,3.45,Kolkata,9.98,61.59425
2023,6,6,5.81,34.26,56.56,23.17,3.36,Kolkata,11.09,60.1008
2023,6,7,5.09,34.34,56.34,23.06,3.27,Kolkata,11.28,60.0587
2023,6,8,3.08,34.02,57.66,23.34,3.69,Kolkata,10.68,60.4713
2023,6,9,3.5,33.04,62.74,24.29,5.48,Kolkata,8.75,62.3107
2023,6,10,3.77,32.25,63.7,23.86,4.37,Kolkata,8.39,62.0535
2023,6,11,5.54,33.85,61.49,24.22,3.72,Kolkata,9.63,62.42695
2023,6,12,3.98,32.47,67.44,25.22,4.82,Kolkata,7.25,64.3492
2023,6,13,5.9,33.32,66.47,25.22,3.47,Kolkata,8.1,64.66085
2023,6,14,5.97,33.46,66.09,25.43,5.97,Kolkata,8.03,64.58995
2023,6,15,5.74,35.3,57.56,23.91,6.38,Kolkata,11.39,61.6958
2023,6,16,5.17,34.54,61.22,24.8,5.39,Kolkata,9.74,62.9671
2023,6,17,4.73,33.52,65.21,25.33,6.15,Kolkata,8.19,64.16155
2023,6,18,2.95,32.46,68.38,25.23,6.05,Kolkata,7.23,64.8609
2023,6,19,1.79,30.15,80.59,26.3,4.86,Kolkata,3.85,69.32745
2023,6,20,4.7,30.16,78.37,25.75,4.68,Kolkata,4.41,68.10535
2023,6,21,4.88,29.43,84.18,26.4,4.01,Kolkata,3.03,70.5999
2023,6,22,3.54,30.35,75.1,25.01,4.05,Kolkata,5.34,66.4805
2023,6,23,4.89,30.7,73.61,25.07,2.8,Kolkata,5.63,66.00355
2023,6,24,3.57,30.34,76.86,25.52,3.24,Kolkata,4.82,67.4473
2023,6,25,4.02,29.88,77.83,25.3,5.66,Kolkata,4.58,67.52565
2023,6,26,2.66,28.35,85.51,25.63,3.22,Kolkata,2.72,70.25805
2023,6,27,2.65,28.65,85.04,25.77,4.99,Kolkata,2.88,70.2972
2023,6,28,1.22,28.62,87.11,26.2,5.56,Kolkata,2.42,71.41605
2023,6,29,2.18,28.16,90.99,26.54,4.33,Kolkata,1.62,73.10945
2023,6,30,4.99,28.95,88.5,26.81,4.01,Kolkata,2.14,72.5175
2023,7,1,4.28,29.74,83.65,26.49,2.88,Kolkata,3.25,70.61575
2023,7,2,5.64,30.01,84.26,26.89,3.85,Kolkata,3.12,71.2243
2023,7,3,5.54,29.26,87.55,26.9,2.96,Kolkata,2.36,72.30025
2023,7,4,6.14,29.83,83.33,26.5,2.64,Kolkata,3.33,70.52815
2023,7,5,4.79,29.77,84.41,26.7,3.32,Kolkata,3.07,71.06755
2023,7,6,3.67,29.51,83.35,26.26,5.14,Kolkata,3.25,70.21925
2023,7,7,4.64,28.9,88.37,26.75,4.28,Kolkata,2.15,72.39535
2023,7,8,5.16,29.73,83.75,26.52,3.33,Kolkata,3.21,70.66125
2023,7,9,5.82,29.62,82.48,26.13,3.77,Kolkata,3.49,69.8464
2023,7,10,3.79,30.29,80.67,26.3,3.83,Kolkata,3.99,69.51185
2023,7,11,5.15,29.83,78.79,25.45,4.84,Kolkata,4.38,68.00845
2023,7,12,4.67,29,81.96,25.42,3.89,Kolkata,3.58,68.9378
2023,7,13,5,29.14,84.01,26.03,2.71,Kolkata,3.11,70.21555
2023,7,14,3.74,29.07,85.68,26.3,3.51,Kolkata,2.77,71.0724
2023,7,15,4.73,29.58,82.9,26.15,1.9,Kolkata,3.43,70.0395
2023,7,16,4.57,29.21,83.62,25.98,3.89,Kolkata,3.23,70.0691
2023,7,17,4.38,29.39,84.32,26.3,2.93,Kolkata,3.09,70.6376
2023,7,18,5.31,29.06,85.97,26.34,4.24,Kolkata,2.72,71.22335
2023,7,19,5.12,29.42,84.23,26.32,4.73,Kolkata,3.1,70.61765
2023,7,20,5.51,29.71,84.8,26.73,5.05,Kolkata,2.98,71.224
2023,7,21,3.37,29.25,88.19,27.03,4.37,Kolkata,2.22,72.64545
2023,7,22,3.68,29.16,87.5,26.79,5.16,Kolkata,2.37,72.1725
2023,7,23,5.59,29.36,85.75,26.62,4.74,Kolkata,2.74,71.40125
2023,7,24,5.37,29.64,83.3,26.27,4,Kolkata,3.37,70.3215
2023,7,25,4.22,29.73,83.61,26.43,4.37,Kolkata,3.3,70.58355
2023,7,26,4.95,29.53,84.96,26.6,5.73,Kolkata,2.93,71.1328
2023,7,27,5.2,29.57,84.1,26.45,5.37,Kolkata,3.12,70.6955
2023,7,28,4.83,29.68,85.27,26.81,4.33,Kolkata,2.87,71.45485
2023,7,29,3.73,30.27,84.99,27.29,3.13,Kolkata,2.98,71.88945
2023,7,30,5.15,30.55,83.21,27.15,2.19,Kolkata,3.4,71.18155
2023,7,31,5.01,30.32,83.94,27.16,1.49,Kolkata,3.16,71.3567
2023,8,1,4.21,30.15,86.98,27.68,2.7,Kolkata,2.47,72.8739
2023,8,2,3.17,29.23,88.67,27.11,6.14,Kolkata,2.12,72.89185
2023,8,3,4.69,29.31,84.68,26.36,6.27,Kolkata,2.95,70.7574
2023,8,4,4.04,28.91,83.65,25.72,5.05,Kolkata,3.19,69.78575
2023,8,5,3.03,29.18,83.97,26.04,4.92,Kolkata,3.14,70.23335
2023,8,6,1.63,29.14,85.42,26.3,5.91,Kolkata,2.84,70.9981
2023,8,7,1.26,27.89,90.29,26.14,5.76,Kolkata,1.75,72.45095
2023,8,8,3.03,28.35,85.23,25.5,5.05,Kolkata,2.85,70.10265
2023,8,9,4.09,28.98,84.71,26,3.57,Kolkata,2.98,70.44405
2023,8,10,3.38,29.51,81.35,25.76,1.72,Kolkata,3.75,69.10925
2023,8,11,4.37,29.32,82.85,25.9,2.52,Kolkata,3.42,69.75175
2023,8,12,3.32,27.62,89.22,25.63,3.58,Kolkata,1.99,71.5871
2023,8,13,2.73,28.23,87.94,25.97,2.4,Kolkata,2.26,71.4867
2023,8,14,4.27,29.11,83.23,25.76,1.7,Kolkata,3.35,69.75265
2023,8,15,4.7,28.78,86.41,26.18,1.89,Kolkata,2.6,71.18755
2023,8,16,4.44,29.02,86.65,26.44,2.17,Kolkata,2.58,71.56075
2023,8,17,3.68,28.46,90.8,26.8,2.4,Kolkata,1.66,73.304
2023,8,18,4.37,28.63,86.79,26.1,4.15,Kolkata,2.53,71.24845
2023,8,19,5.09,28.91,86.78,26.38,4.34,Kolkata,2.53,71.5229
2023,8,20,5.49,28.75,85.13,25.88,3.82,Kolkata,2.87,70.44715
2023,8,21,5.36,28.63,85.97,25.92,3.32,Kolkata,2.71,70.79335
2023,8,22,3.85,28.57,90.93,26.92,4.1,Kolkata,1.65,73.48615
2023,8,23,2.96,28.76,89.93,26.89,2.98,Kolkata,1.87,73.12115
2023,8,24,3.39,28.12,92.19,26.73,2.88,Kolkata,1.39,73.73545
2023,8,25,1.27,27.67,91.42,26.13,3.58,Kolkata,1.54,72.8581
2023,8,26,2.6,28.35,87.97,26.1,4.28,Kolkata,2.25,71.62335
2023,8,27,4.99,28.75,86.92,26.26,3.5,Kolkata,2.49,71.4406
2023,8,28,4.87,29.34,81.28,25.57,3.16,Kolkata,3.77,68.9004
2023,8,29,4.88,29.29,80.49,25.39,2.18,Kolkata,3.9,68.41195
2023,8,30,4.65,29.73,78.69,25.48,2.03,Kolkata,4.25,67.85295
2023,8,31,4.26,30.03,79.18,25.9,1.31,Kolkata,4.13,68.4249
2023,9,1,4.52,29.1,86.34,26.49,2.46,Kolkata,2.61,71.4687
2023,9,2,3.78,29.72,84.56,26.73,1.41,Kolkata,2.99,71.1008
2023,9,3,4.42,29.05,87.63,26.76,1.88,Kolkata,2.29,72.13465
2023,9,4,2.62,27.8,91.97,26.36,3.09,Kolkata,1.44,73.29335
2023,9,5,3.59,28.22,90.65,26.5,3.33,Kolkata,1.72,72.98075
2023,9,6,5.07,28.27,91.57,26.74,3.21,Kolkata,1.53,73.54135
2023,9,7,2.97,28.37,91.92,26.89,3.26,Kolkata,1.48,73.8356
2023,9,8,2.35,27.7,92.66,26.41,3.35,Kolkata,1.29,73.5763
2023,9,9,5.33,28.35,88.18,26.13,2.74,Kolkata,2.22,71.7399
2023,9,10,5.25,28.7,87.57,26.34,2.84,Kolkata,2.36,71.75135
2023,9,11,5,28.47,88.24,26.26,1.86,Kolkata,2.21,71.8932
2023,9,12,3.94,29.2,84.71,26.24,1.13,Kolkata,2.96,70.66405
2023,9,13,4.77,28.41,89.48,26.47,4.21,Kolkata,1.94,72.5214
2023,9,14,2.37,28.12,92.46,26.78,5.66,Kolkata,1.34,73.8853
2023,9,15,3.26,27.99,93,26.76,3.69,Kolkata,1.23,74.055
2023,9,16,4.92,29.02,85.01,26.09,1.23,Kolkata,2.93,70.65055
2023,9,17,6,29.13,85.61,26.35,1.95,Kolkata,2.78,71.09355
2023,9,18,3.53,28.49,89.07,26.44,1.98,Kolkata,2.05,72.37385
2023,9,19,3.76,28.15,89.6,26.2,2.51,Kolkata,1.95,72.328
2023,9,20,2.16,27.52,92.69,26.22,3.53,Kolkata,1.3,73.41295
2023,9,21,1.69,27.81,92.23,26.44,5.66,Kolkata,1.37,73.44765
2023,9,22,1.89,27.74,92.51,26.42,4.62,Kolkata,1.32,73.53305
2023,9,23,3.53,27.9,90.99,26.27,3.97,Kolkata,1.63,72.84945
2023,9,24,2.55,27.78,91.18,26.18,2.51,Kolkata,1.6,72.8349
2023,9,25,4.05,27.76,90.46,26.02,2.16,Kolkata,1.74,72.4153
2023,9,26,4.98,28.34,87.11,25.86,1.8,Kolkata,2.48,71.13605
2023,9,27,5.41,28.64,85.85,25.89,1.44,Kolkata,2.75,70.73675
2023,9,28,4.98,28.49,88.85,26.42,1.89,Kolkata,2.07,72.25175
2023,9,29,1.43,28.4,90.82,26.74,2.82,Kolkata,1.66,73.2551
2023,9,30,2,27.23,94.6,26.3,4.98,Kolkata,0.93,74.183
2023,10,1,3.52,27.62,91.91,26.17,5.04,Kolkata,1.45,73.08005
2023,10,2,2.47,27.98,89.99,26.13,3.39,Kolkata,1.85,72.37445
2023,10,3,1.76,27.17,92.06,25.75,3.56,Kolkata,1.42,72.7133
2023,10,4,1.4,27.58,93.84,26.51,5.83,Kolkata,1.07,74.1112
2023,10,5,2.35,27.27,92.8,26.01,5.28,Kolkata,1.26,73.224
2023,10,6,3.52,27.6,90.08,25.79,3.47,Kolkata,1.81,72.0444
2023,10,7,4.12,28.32,87.15,25.89,1.65,Kolkata,2.43,71.13825
2023,10,8,4.74,28.53,86.51,25.93,1.99,Kolkata,2.6,70.99305
2023,10,9,4.32,28.33,83.66,25.15,2.37,Kolkata,3.18,69.2113
2023,10,10,4.89,28.59,81.31,24.94,1.96,Kolkata,3.65,68.16705
2023,10,11,4.69,28.49,78.77,24.27,1.76,Kolkata,4.22,66.65735
2023,10,12,4.93,28.26,75.89,23.4,1.71,Kolkata,4.86,64.82895
2023,10,13,5.19,27.79,68.83,21.26,1.59,Kolkata,6.53,60.44065
2023,10,14,4.87,26.95,73.54,21.73,2.02,Kolkata,5.22,62.2147
2023,10,15,5.04,25.63,76.88,21.07,2.08,Kolkata,4.56,62.7484
2023,10,16,4.8,26.57,76.33,21.91,1.68,Kolkata,4.66,63.38315
2023,10,17,4.49,27.12,73.63,21.89,0.99,Kolkata,5.23,62.43465
2023,10,18,4.27,26,83.92,22.97,2.21,Kolkata,3.03,67.0256
2023,10,19,4.78,25.37,83.7,22.26,2.37,Kolkata,3.11,66.2735
2023,10,20,5.08,24.57,83.23,21.37,2.56,Kolkata,3.2,65.21265
2023,10,21,5.32,23.84,83.34,20.65,2.9,Kolkata,3.19,64.5437
2023,10,22,4.16,24.56,82.7,21.28,2.45,Kolkata,3.28,64.9085
2023,10,23,3.01,25.25,87.73,22.99,2.28,Kolkata,2.26,68.39015
2023,10,24,3.36,25.4,88.58,23.28,3.68,Kolkata,2.12,69.0119
2023,10,25,4.76,25.33,88.59,23.23,2.7,Kolkata,2.1,68.94745
2023,10,26,4.59,25.49,81.3,21.85,2.12,Kolkata,3.64,65.0615
2023,10,27,3.23,24.99,81.36,21.42,1.93,Kolkata,3.57,64.5948
2023,10,28,3.99,24.08,78.23,19.81,2.26,Kolkata,4.27,61.94765
2023,10,29,4.2,23.06,76.02,18.4,2.42,Kolkata,4.66,59.7011
2023,10,30,4.61,23.61,76.37,19,2.21,Kolkata,4.61,60.44535
2023,10,31,4.81,24.23,76.64,19.69,1.95,Kolkata,4.54,61.2152
2023,11,1,5.07,24.52,80.74,20.83,2.4,Kolkata,3.69,63.7807
2023,11,2,4.85,25.11,80.85,21.44,2.11,Kolkata,3.67,64.43175
2023,11,3,4.24,25.71,79.33,21.76,1.69,Kolkata,3.95,64.18815
2023,11,4,3.29,26.03,79.33,22.03,1.33,Kolkata,4,64.50815
2023,11,5,3.33,25.17,84.5,22.24,2.18,Kolkata,2.93,66.5175
2023,11,6,3.7,23.38,78.45,19.15,2.63,Kolkata,4.23,61.36975
2023,11,7,3.73,22.53,75.08,17.72,2.18,Kolkata,4.81,58.6494
2023,11,8,4.02,21.78,74.54,16.82,2.23,Kolkata,4.96,57.5997
2023,11,9,4,21.85,71.95,16.28,2.14,Kolkata,5.57,56.23225
2023,11,10,3.81,22.11,76.65,17.68,2.14,Kolkata,4.43,59.10075
2023,11,11,3.79,22.36,81.35,18.84,2.32,Kolkata,3.52,61.95925
2023,11,12,3.97,22.35,84.41,19.43,2.69,Kolkata,2.92,63.64755
2023,11,13,4.24,22.02,85.04,19.2,3.03,Kolkata,2.82,63.6672
2023,11,14,4.33,21.79,81.5,18.25,2.77,Kolkata,3.54,61.4725
2023,11,15,3.96,22.32,79.68,18.43,2.54,Kolkata,3.89,60.9924
2023,11,16,1.44,22.64,84.62,19.8,3.09,Kolkata,2.84,64.0541
2023,11,17,2.07,23.92,88.76,21.85,4.97,Kolkata,2.07,67.6318
2023,11,18,3.89,23.99,83.39,20.92,2.12,Kolkata,3.07,64.72145
2023,11,19,4.76,23.31,82.91,20.05,2.74,Kolkata,3.26,63.77505
2023,11,20,4.26,22.33,83.49,19.21,2.75,Kolkata,3.12,63.11695
2023,11,21,3.82,22.78,81.32,19.22,2.59,Kolkata,3.56,62.3626
2023,11,22,3.39,20.75,78.96,16.68,2.74,Kolkata,4.07,59.0228
2023,11,23,3.5,19.58,79.31,15.63,2.67,Kolkata,3.95,58.04705
2023,11,24,3.61,19.6,78.95,15.55,2.7,Kolkata,4.05,57.86725
2023,11,25,3.76,19.96,80.13,16.19,2.85,Kolkata,3.77,58.88215
2023,11,26,4.37,20.64,81.08,17.03,3.04,Kolkata,3.61,60.0894
2023,11,27,3.62,20.2,84.53,17.35,2.29,Kolkata,2.85,61.56415
2023,11,28,4.01,20.87,80.99,17.2,2.38,Kolkata,3.67,60.26945
2023,11,29,2.6,21.35,81.29,17.76,2.78,Kolkata,3.59,60.91595
2023,11,30,3.56,22.38,83.96,19.44,2.84,Kolkata,2.94,63.4278
2023,12,1,4.38,22.36,83.33,19.2,2.95,Kolkata,3.16,63.05815
2023,12,2,4.05,22.73,82.94,19.45,2.68,Kolkata,3.28,63.2117
2023,12,3,3.51,22.81,82.12,19.34,2.74,Kolkata,3.47,62.8366
2023,12,4,2.32,22.46,82.14,19.03,2.68,Kolkata,3.43,62.4977
2023,12,5,1.43,22.36,80.83,18.77,1.96,Kolkata,3.59,61.67065
2023,12,6,1.92,20.89,89,18.98,3.15,Kolkata,1.91,64.735
2023,12,7,0.7,21.2,90.76,19.58,3.35,Kolkata,1.62,66.0218
2023,12,8,1.91,20.9,88.41,18.77,3.13,Kolkata,2.13,64.41755
2023,12,9,3.79,19.65,82.89,16.5,3.19,Kolkata,3.15,60.10395
2023,12,10,3.65,18.48,74.53,13.54,2.47,Kolkata,4.94,54.29415
2023,12,11,3.79,16.59,73.93,11.49,3.16,Kolkata,5.1,52.07115
2023,12,12,3.6,16.6,71.95,11.08,2.69,Kolkata,5.52,50.98225
2023,12,13,3.85,17.47,66.6,10.73,2.48,Kolkata,6.74,48.883
2023,12,14,3.41,16.7,69.94,10.81,2.54,Kolkata,5.89,49.9667
2023,12,15,3.62,15.81,73.04,10.65,2.87,Kolkata,5.16,50.7972
2023,12,16,3.63,15.68,70.57,9.81,2.72,Kolkata,5.87,49.29635
2023,12,17,3.66,15.87,68.43,9.63,2.72,Kolkata,6.24,48.29865
2023,12,18,3.28,15.56,73.6,10.49,3,Kolkata,5.07,50.858
2023,12,19,3.42,15.57,73.89,10.43,3.24,Kolkata,5.14,51.02895
2023,12,20,3.6,15.73,79.73,11.88,3.39,Kolkata,3.85,54.43015
2023,12,21,3.62,16.69,80.37,12.96,3.06,Kolkata,3.73,55.74535
2023,12,22,3.37,17.92,82.52,14.63,2.56,Kolkata,3.29,58.1686
2023,12,23,2.76,18.83,82.51,15.5,2.43,Kolkata,3.33,59.07305
2023,12,24,3.14,18.43,82.92,15.34,2.63,Kolkata,3.09,58.9006
2023,12,25,3.38,18.87,80.61,15.27,2.45,Kolkata,3.6,58.05855
2023,12,26,3.37,19.26,79.39,15.29,2.32,Kolkata,3.97,57.77145
2023,12,27,3.07,18.96,82.9,15.75,2.42,Kolkata,3.21,59.4195
2023,12,28,3.1,18.64,82.14,15.28,2.49,Kolkata,3.36,58.6777
2023,12,29,3.59,18.39,81.07,14.73,2.91,Kolkata,3.66,57.83385
2023,12,30,3.76,17.96,80.97,14.27,3.3,Kolkata,3.69,57.34835
2023,12,31,3.48,16.84,76.38,12.17,3.32,Kolkata,4.67,53.6809
2024,1,1,3.47,16.18,75.29,11.37,2.9,Kolkata,4.81,52.41595
2024,1,2,3.41,15.56,72.21,10.1,3.11,Kolkata,5.46,50.08655
2024,1,3,3.75,15.79,72.35,10.25,3.07,Kolkata,5.54,50.39425
2024,1,4,3.7,17.39,71.01,11.81,2.47,Kolkata,5.58,51.25055
2024,1,5,3.43,18.15,76.22,13.62,2.61,Kolkata,4.53,54.9021
2024,1,6,2.89,18.86,78.17,14.68,2.6,Kolkata,4.18,56.69435
2024,1,7,2.93,18.62,82.27,15.25,2.93,Kolkata,3.37,58.72985
2024,1,8,2.73,18.58,79.9,14.7,3.16,Kolkata,3.88,57.3745
2024,1,9,3.27,17.33,73.15,11.86,3.22,Kolkata,5.47,52.37825
2024,1,10,3.49,18.13,69.68,12.13,2.36,Kolkata,6,51.2524
2024,1,11,3.12,17.9,79.36,13.97,3.17,Kolkata,3.93,56.3948
2024,1,12,3.39,14.69,70.26,8.46,3.41,Kolkata,6.23,48.1343
2024,1,13,3.52,14.23,70.27,8.21,3.05,Kolkata,6.02,47.67985
2024,1,14,3.23,13.87,67.91,7.4,2.81,Kolkata,6.47,46.01005
2024,1,15,2.18,14.43,68.51,8.34,2.67,Kolkata,6.09,46.90305
2024,1,16,3.51,15.41,70.66,9.71,2.04,Kolkata,5.7,49.0763
2024,1,17,2.38,16.32,71.85,10.65,1.77,Kolkata,5.67,50.64675
2024,1,18,0.7,17.07,82.47,13.87,1.65,Kolkata,3.2,57.29085
2024,1,19,2.25,17.67,81.3,14.13,2.89,Kolkata,3.54,57.2415
2024,1,20,2.58,16.68,74.74,11.73,2.83,Kolkata,4.95,52.6107
2024,1,21,1.67,16.2,73.69,11.19,2.69,Kolkata,5.01,51.54795
2024,1,22,3.27,14.37,64.25,6.89,3.6,Kolkata,7.48,44.47875
2024,1,23,3.83,15.84,58.78,7.14,2.12,Kolkata,8.7,42.9129
2024,1,24,1.51,15.24,71.21,9.88,1.27,Kolkata,5.36,49.21155
2024,1,25,2.79,15.48,77.61,11.17,2.13,Kolkata,4.31,53.00355
2024,1,26,3.63,15,64.52,7.45,3.41,Kolkata,7.55,45.2586
2024,1,27,3.75,14.8,62.94,7.09,2.9,Kolkata,7.71,44.1817
2024,1,28,3.94,15.83,59.2,7.26,2.37,Kolkata,8.57,43.136
2024,1,29,3.95,17.6,57.25,8.5,1.82,Kolkata,9.1,43.82375
2024,1,30,3.34,18.94,66.75,12.25,2.22,Kolkata,6.69,50.43625
2024,1,31,2.37,20.46,73.47,15.02,1.16,Kolkata,5.44,55.68585
2024,2,1,1.29,20.58,71.92,15.09,1.47,Kolkata,5.49,54.9456
2024,2,2,3.08,20.65,76.06,15.82,2.6,Kolkata,4.83,57.3133
2024,2,3,3.65,19.5,67.9,12.47,2.94,Kolkata,7.03,51.6345
2024,2,4,4.4,19.89,59.79,10.54,2.56,Kolkata,9.35,47.52345
2024,2,5,4.3,20.76,63.04,12.73,2.25,Kolkata,8.03,50.1972
2024,2,6,2.64,22.35,75.04,17.09,2.18,Kolkata,5.26,58.4472
2024,2,7,3.29,21.33,71.44,15.36,2.65,Kolkata,5.97,55.4292
2024,2,8,4.83,18.73,53.37,7.45,3.18,Kolkata,11.28,42.80035
2024,2,9,5.31,16.66,56.31,6.56,3.21,Kolkata,10.1,42.36205
2024,2,10,4.97,16.93,53.59,6.36,3.17,Kolkata,10.57,41.12245
2024,2,11,4.64,19.35,49.09,7.36,2.61,Kolkata,11.99,41.04495
2024,2,12,3.71,21.75,47.72,9.43,1.93,Kolkata,12.32,42.6846
2024,2,13,2.48,23.14,57.79,13.84,1.74,Kolkata,9.3,49.66345
2024,2,14,3.44,23.78,59.53,14.9,0.98,Kolkata,8.88,51.26915
2024,2,15,3.5,23.24,63.28,15.2,2.04,Kolkata,8.04,52.8104
2024,2,16,3.56,22.39,68.11,15.65,3.06,Kolkata,6.74,54.64105
2024,2,17,4.14,21.98,55.88,11.75,2.46,Kolkata,10.23,47.4434
2024,2,18,3.85,22.29,59.18,13.16,1.9,Kolkata,9.13,49.5849
2024,2,19,3.81,22.85,67.21,15.66,2.1,Kolkata,7.19,54.60155
2024,2,20,3.54,24.19,71.22,17.93,2.87,Kolkata,6.26,58.1671
2024,2,21,4.16,25.14,63.1,15.77,2.69,Kolkata,9.37,54.6105
2024,2,22,2.77,25.81,71.13,19.11,2.51,Kolkata,6.7,59.73715
2024,2,23,3.71,23.93,66.89,16.66,2.95,Kolkata,7.27,55.50395
2024,2,24,3.37,23.41,58.82,13.89,2.55,Kolkata,9.52,50.5051
2024,2,25,2.99,23.17,62.21,14.87,2.8,Kolkata,8.3,52.14655
2024,2,26,4.76,22.88,58.35,13.5,2.57,Kolkata,9.38,49.71425
2024,2,27,4.61,23.83,56.7,13.89,2.46,Kolkata,9.94,49.7485
2024,2,28,4.53,24.88,57.3,15.44,2.41,Kolkata,9.44,51.1315
2024,2,29,5.1,24.6,51.8,12.92,2.15,Kolkata,11.68,47.799
2024,3,1,5.18,24.23,47.43,11.29,2.38,Kolkata,12.94,45.00365
2024,3,2,5.15,24.99,48.39,12.59,1.78,Kolkata,12.4,46.29645
2024,3,3,3.9,25.67,59.62,15.76,2.36,Kolkata,9.91,53.2091
2024,3,4,3.64,25.94,53.29,15,2.34,Kolkata,10.94,49.96595
2024,3,5,5.22,25.81,62.8,16.89,2.89,Kolkata,8.92,55.114
2024,3,6,5.54,24.57,39.99,8.31,2.77,Kolkata,16.26,41.21445
2024,3,7,2.17,24.64,39.1,8.73,2.71,Kolkata,15.91,40.7905
2024,3,8,5.34,24.81,40.66,9.31,3.06,Kolkata,15.5,41.8263
2024,3,9,6.47,24.17,39.66,8.46,2.96,Kolkata,15.71,40.6313
2024,3,10,6.41,23.51,37.14,6.7,2.56,Kolkata,16.81,38.5727
2024,3,11,6.17,24.91,34.14,7.13,2.58,Kolkata,17.78,38.3077
2024,3,12,4.19,26.89,51.98,14.48,2.65,Kolkata,12.41,50.1889
2024,3,13,4.26,28.31,63.53,19,2.85,Kolkata,9.31,58.01915
2024,3,14,3.62,28.98,65.61,20.53,2.5,Kolkata,8.45,59.84355
2024,3,15,4.82,29.38,62.46,19.46,1.89,Kolkata,9.92,58.4953
2024,3,16,4.09,28.7,63.44,19.41,1.8,Kolkata,9.29,58.3592
2024,3,17,3.69,28.36,65.06,20.05,1.79,Kolkata,8.31,58.9183
2024,3,18,2.85,28.35,58.72,18.74,1.49,Kolkata,9.61,55.3896
2024,3,19,3.36,28.28,61.79,19.41,2.15,Kolkata,8.87,57.02345
2024,3,20,1.58,23.38,75.6,18.73,1.9,Kolkata,4.65,59.788
2024,3,21,5.05,23.95,60.75,15.04,2.19,Kolkata,8.91,52.11625
2024,3,22,5.2,25,55.61,14.85,2.18,Kolkata,10.15,50.31355
2024,3,23,5.72,26.81,59.5,17.14,2.92,Kolkata,9.67,54.2825
